Year,Month,YearMonth,Prison,type,Incidents
2012,August,01/08/2012,Sheppey: Elmley,selfharm,5
2012,August,01/08/2012,Sheppey: Swaleside,assault,4
2012,August,01/08/2012,Sheppey: Swaleside,selfharm,6
2012,August,01/08/2012,Shepton Mallet,selfharm,1
2012,August,01/08/2012,Shrewsbury,assault,1
2012,August,01/08/2012,Shrewsbury,selfharm,5
2012,August,01/08/2012,Stafford,assault,4
2012,August,01/08/2012,Stafford,selfharm,6
2012,August,01/08/2012,Stocken,assault,5
2012,August,01/08/2012,Stocken,selfharm,16
2012,August,01/08/2012,Stoke Heath,assault,8
2012,August,01/08/2012,Stoke Heath,selfharm,5
2012,August,01/08/2012,Styal,assault,3
2012,August,01/08/2012,Styal,selfharm,31
2012,August,01/08/2012,Swansea,assault,4
2012,August,01/08/2012,Swinfen Hall,assault,25
2012,August,01/08/2012,Swinfen Hall,selfharm,48
2012,August,01/08/2012,Thameside,assault,19
2012,August,01/08/2012,Thameside,selfharm,18
2012,August,01/08/2012,Verne,assault,2
2012,August,01/08/2012,Wakefield,assault,4
2012,August,01/08/2012,Wakefield,selfharm,10
2012,August,01/08/2012,Wandsworth,assault,8
2012,August,01/08/2012,Wandsworth,selfharm,3
2012,August,01/08/2012,Warren Hill,assault,25
2012,August,01/08/2012,Warren Hill,selfharm,4
2012,August,01/08/2012,Wayland,assault,8
2012,August,01/08/2012,Wayland,selfharm,14
2012,August,01/08/2012,Wealstun,assault,4
2012,August,01/08/2012,Wealstun,selfharm,9
2012,August,01/08/2012,Wellingborough,assault,6
2012,August,01/08/2012,Wellingborough,selfharm,2
2012,August,01/08/2012,Werrington,assault,16
2012,August,01/08/2012,Werrington,selfharm,7
2012,August,01/08/2012,Wetherby,assault,47
2012,August,01/08/2012,Wetherby,selfharm,9
2012,August,01/08/2012,Whatton,assault,1
2012,August,01/08/2012,Whatton,selfharm,16
2012,August,01/08/2012,Whitemoor,assault,2
2012,August,01/08/2012,Whitemoor,selfharm,17
2012,August,01/08/2012,Winchester,assault,6
2012,August,01/08/2012,Winchester,selfharm,6
2012,August,01/08/2012,Wolds,assault,3
2012,August,01/08/2012,Woodhill,assault,12
2012,August,01/08/2012,Woodhill,selfharm,22
2012,August,01/08/2012,Wormwood Scrubs,assault,12
2012,August,01/08/2012,Wormwood Scrubs,selfharm,9
2012,August,01/08/2012,Wymott,assault,4
2012,August,01/08/2012,Wymott,selfharm,1
2012,December,01/12/2012,Altcourse,assault,14
2012,December,01/12/2012,Altcourse,selfharm,68
2012,December,01/12/2012,Ashfield,assault,23
2012,December,01/12/2012,Ashfield,selfharm,7
2012,December,01/12/2012,Aylesbury,assault,4
2012,December,01/12/2012,Aylesbury,selfharm,25
2012,December,01/12/2012,Bedford,assault,11
2012,December,01/12/2012,Bedford,selfharm,12
2012,December,01/12/2012,Belmarsh,assault,6
2012,December,01/12/2012,Belmarsh,selfharm,5
2012,December,01/12/2012,Birmingham,assault,12
2012,December,01/12/2012,Birmingham,selfharm,15
2012,December,01/12/2012,Blundeston,assault,1
2012,December,01/12/2012,Brinsford,assault,24
2012,December,01/12/2012,Brinsford,selfharm,6
2012,December,01/12/2012,Bristol,assault,4
2012,December,01/12/2012,Bristol,selfharm,2
2012,December,01/12/2012,Brixton,assault,4
2012,December,01/12/2012,Brixton,selfharm,3
2012,December,01/12/2012,Bronzefield,assault,4
2012,December,01/12/2012,Bronzefield,selfharm,40
2012,December,01/12/2012,Buckley Hall,assault,3
2012,December,01/12/2012,Buckley Hall,selfharm,2
2012,December,01/12/2012,Bullingdon,assault,6
2012,December,01/12/2012,Bullingdon,selfharm,8
2012,December,01/12/2012,Bullwood Hall,assault,3
2012,December,01/12/2012,Canterbury,selfharm,1
2012,December,01/12/2012,Cardiff,selfharm,3
2012,December,01/12/2012,Channings Wood,assault,4
2012,December,01/12/2012,Channings Wood,selfharm,4
2012,December,01/12/2012,Chelmsford,assault,12
2012,December,01/12/2012,Chelmsford,selfharm,27
2012,December,01/12/2012,Coldingley,assault,4
2012,December,01/12/2012,Coldingley,selfharm,1
2012,December,01/12/2012,Cookham Wood,assault,10
2012,December,01/12/2012,Cookham Wood,selfharm,2
2012,December,01/12/2012,Dartmoor,assault,1
2012,December,01/12/2012,Dartmoor,selfharm,6
2012,December,01/12/2012,Deerbolt,assault,9
2012,December,01/12/2012,Deerbolt,selfharm,15
2012,December,01/12/2012,Doncaster,assault,22
2012,December,01/12/2012,Doncaster,selfharm,47
2012,December,01/12/2012,Dorchester,assault,4
2012,December,01/12/2012,Dorchester,selfharm,8
2012,December,01/12/2012,Dovegate,assault,9
2012,December,01/12/2012,Dovegate,selfharm,30
2012,December,01/12/2012,Dover,assault,1
2012,December,01/12/2012,Dover,selfharm,9
2012,December,01/12/2012,Downview,selfharm,34
2012,December,01/12/2012,Drake Hall,assault,2
2012,December,01/12/2012,Drake Hall,selfharm,10
2012,December,01/12/2012,Durham,assault,6
2012,December,01/12/2012,Durham,selfharm,8
2012,December,01/12/2012,Eastwood Park,assault,1
2012,December,01/12/2012,Eastwood Park,selfharm,95
2012,December,01/12/2012,Erlestoke,selfharm,4
2012,December,01/12/2012,Escort Areas,assault,8
2012,December,01/12/2012,Escort Areas,selfharm,17
2012,December,01/12/2012,Everthorpe,assault,9
2012,December,01/12/2012,Everthorpe,selfharm,5
2012,December,01/12/2012,Exeter,assault,12
2012,December,01/12/2012,Exeter,selfharm,18
2012,December,01/12/2012,Featherstone,assault,5
2012,December,01/12/2012,Featherstone,selfharm,12
2012,December,01/12/2012,Feltham,assault,54
2012,December,01/12/2012,Feltham,selfharm,10
2012,December,01/12/2012,Ford,assault,1
2012,December,01/12/2012,Forest Bank,assault,14
2012,December,01/12/2012,Forest Bank,selfharm,22
2012,December,01/12/2012,Foston Hall,selfharm,49
2012,December,01/12/2012,Frankland,assault,2
2012,December,01/12/2012,Frankland,selfharm,20
2012,December,01/12/2012,Full Sutton,assault,1
2012,December,01/12/2012,Full Sutton,selfharm,2
2012,December,01/12/2012,Garth,assault,7
2012,December,01/12/2012,Garth,selfharm,31
2012,December,01/12/2012,Gartree,selfharm,6
2012,December,01/12/2012,Glen Parva,assault,42
2012,December,01/12/2012,Glen Parva,selfharm,30
2012,December,01/12/2012,Gloucester,assault,3
2012,December,01/12/2012,Gloucester,selfharm,3
2012,December,01/12/2012,Grendon/Spring Hill,selfharm,3
2012,December,01/12/2012,Guys Marsh,assault,9
2012,December,01/12/2012,Guys Marsh,selfharm,9
2012,December,01/12/2012,Haslar,assault,1
2012,December,01/12/2012,Haverigg,assault,8
2012,December,01/12/2012,Haverigg,selfharm,2
2012,December,01/12/2012,Hewell,assault,10
2012,December,01/12/2012,Hewell,selfharm,18
2012,December,01/12/2012,High Down,assault,15
2012,December,01/12/2012,High Down,selfharm,39
2012,December,01/12/2012,Highpoint,assault,13
2012,December,01/12/2012,Highpoint,selfharm,21
2012,December,01/12/2012,Hindley,assault,18
2012,December,01/12/2012,Hindley,selfharm,9
2012,December,01/12/2012,Holloway,assault,12
2012,December,01/12/2012,Holloway,selfharm,44
2012,December,01/12/2012,Holme House,assault,11
2012,December,01/12/2012,Holme House,selfharm,12
2012,December,01/12/2012,Hull,assault,12
2012,December,01/12/2012,Hull,selfharm,13
2012,December,01/12/2012,Huntercombe,assault,3
2012,December,01/12/2012,Huntercombe,selfharm,5
2012,December,01/12/2012,IOW: Albany,assault,2
2012,December,01/12/2012,IOW: Albany,selfharm,7
2012,December,01/12/2012,IOW: Camp Hill,assault,7
2012,December,01/12/2012,IOW: Camp Hill,selfharm,7
2012,December,01/12/2012,IOW: Parkhurst,assault,4
2012,December,01/12/2012,IOW: Parkhurst,selfharm,10
2012,December,01/12/2012,Isis,assault,23
2012,December,01/12/2012,Isis,selfharm,1
2012,December,01/12/2012,Kennet,assault,1
2012,December,01/12/2012,Kirkham,assault,1
2012,December,01/12/2012,Lancaster Farms,assault,16
2012,December,01/12/2012,Lancaster Farms,selfharm,4
2012,December,01/12/2012,Leeds,assault,9
2012,December,01/12/2012,Leeds,selfharm,13
2012,December,01/12/2012,Leicester,assault,1
2012,December,01/12/2012,Leicester,selfharm,17
2012,December,01/12/2012,Lewes,assault,7
2012,December,01/12/2012,Lewes,selfharm,5
2012,December,01/12/2012,Lincoln,assault,19
2012,December,01/12/2012,Lincoln,selfharm,14
2012,December,01/12/2012,Lindholme,assault,8
2012,December,01/12/2012,Lindholme,selfharm,4
2012,December,01/12/2012,Littlehey,assault,10
2012,December,01/12/2012,Littlehey,selfharm,13
2012,December,01/12/2012,Liverpool,assault,16
2012,December,01/12/2012,Liverpool,selfharm,15
2012,December,01/12/2012,Long Lartin,assault,2
2012,December,01/12/2012,Long Lartin,selfharm,10
2012,December,01/12/2012,Low Newton,assault,5
2012,December,01/12/2012,Low Newton,selfharm,49
2012,December,01/12/2012,Lowdham Grange,assault,10
2012,December,01/12/2012,Lowdham Grange,selfharm,31
2012,December,01/12/2012,Maidstone,selfharm,3
2012,December,01/12/2012,Manchester,assault,16
2012,December,01/12/2012,Manchester,selfharm,18
2012,December,01/12/2012,Moorland,assault,3
2012,December,01/12/2012,Moorland,selfharm,15
2012,December,01/12/2012,Morton Hall,assault,7
2012,December,01/12/2012,Morton Hall,selfharm,4
2012,December,01/12/2012,Mount,assault,8
2012,December,01/12/2012,Mount,selfharm,8
2012,December,01/12/2012,New Hall,selfharm,18
2012,December,01/12/2012,Northallerton,assault,1
2012,December,01/12/2012,Northallerton,selfharm,2
2012,December,01/12/2012,Northumberland,assault,13
2012,December,01/12/2012,Northumberland,selfharm,17
2012,December,01/12/2012,Norwich,assault,2
2012,December,01/12/2012,Norwich,selfharm,32
2012,December,01/12/2012,Nottingham,assault,11
2012,December,01/12/2012,Nottingham,selfharm,22
2012,December,01/12/2012,Oakwood,assault,13
2012,December,01/12/2012,Oakwood,selfharm,25
2012,December,01/12/2012,Onley,assault,7
2012,December,01/12/2012,Onley,selfharm,13
2012,December,01/12/2012,Parc,assault,18
2012,December,01/12/2012,Parc,selfharm,39
2012,December,01/12/2012,Pentonville,assault,18
2012,December,01/12/2012,Pentonville,selfharm,44
2012,December,01/12/2012,Peterborough,assault,19
2012,December,01/12/2012,Peterborough,selfharm,99
2012,December,01/12/2012,Portland,assault,3
2012,December,01/12/2012,Portland,selfharm,4
2012,December,01/12/2012,Preston,assault,8
2012,December,01/12/2012,Preston,selfharm,15
2012,December,01/12/2012,Ranby,assault,9
2012,December,01/12/2012,Ranby,selfharm,4
2012,December,01/12/2012,Risley,assault,8
2012,December,01/12/2012,Risley,selfharm,2
2012,December,01/12/2012,Rochester,assault,8
2012,December,01/12/2012,Rochester,selfharm,4
2012,December,01/12/2012,Rye Hill,assault,7
2012,December,01/12/2012,Rye Hill,selfharm,8
2012,December,01/12/2012,Send,selfharm,15
2012,December,01/12/2012,Sheppey: Elmley,assault,12
2012,December,01/12/2012,Sheppey: Elmley,selfharm,2
2012,December,01/12/2012,Sheppey: Swaleside,assault,4
2012,December,01/12/2012,Sheppey: Swaleside,selfharm,10
2012,December,01/12/2012,Shrewsbury,assault,1
2012,December,01/12/2012,Shrewsbury,selfharm,3
2012,December,01/12/2012,Stafford,assault,3
2012,December,01/12/2012,Stafford,selfharm,1
2012,December,01/12/2012,Stocken,assault,4
2012,December,01/12/2012,Stocken,selfharm,6
2012,December,01/12/2012,Stoke Heath,assault,9
2012,December,01/12/2012,Stoke Heath,selfharm,10
2012,December,01/12/2012,Styal,assault,6
2012,December,01/12/2012,Styal,selfharm,65
2012,December,01/12/2012,Swansea,selfharm,2
2012,December,01/12/2012,Swinfen Hall,assault,7
2012,December,01/12/2012,Swinfen Hall,selfharm,37
2012,December,01/12/2012,Thameside,assault,21
2012,December,01/12/2012,Thameside,selfharm,14
2012,December,01/12/2012,Thorn Cross,assault,4
2012,December,01/12/2012,Verne,assault,3
2012,December,01/12/2012,Verne,selfharm,1
2012,December,01/12/2012,Wakefield,assault,3
2012,December,01/12/2012,Wakefield,selfharm,8
2012,December,01/12/2012,Wandsworth,assault,3
2012,December,01/12/2012,Wandsworth,selfharm,2
2012,December,01/12/2012,Warren Hill,assault,28
2012,December,01/12/2012,Warren Hill,selfharm,8
2012,December,01/12/2012,Wayland,assault,15
2012,December,01/12/2012,Wayland,selfharm,3
2012,December,01/12/2012,Wealstun,assault,3
2012,December,01/12/2012,Wealstun,selfharm,1
2012,December,01/12/2012,Werrington,assault,15
2012,December,01/12/2012,Wetherby,assault,36
2012,December,01/12/2012,Wetherby,selfharm,12
2012,December,01/12/2012,Whatton,assault,1
2012,December,01/12/2012,Whatton,selfharm,7
2012,December,01/12/2012,Whitemoor,selfharm,15
2012,December,01/12/2012,Winchester,assault,3
2012,December,01/12/2012,Winchester,selfharm,17
2012,December,01/12/2012,Wolds,assault,3
2012,December,01/12/2012,Wolds,selfharm,1
2012,December,01/12/2012,Woodhill,assault,19
2012,December,01/12/2012,Woodhill,selfharm,18
2012,December,01/12/2012,Wormwood Scrubs,assault,14
2012,December,01/12/2012,Wormwood Scrubs,selfharm,5
2012,December,01/12/2012,Wymott,assault,1
2012,December,01/12/2012,Wymott,selfharm,2
2012,February,01/02/2012,Altcourse,assault,28
2012,February,01/02/2012,Altcourse,selfharm,38
2012,February,01/02/2012,Ashfield,assault,61
2012,February,01/02/2012,Ashfield,selfharm,5
2012,February,01/02/2012,Aylesbury,assault,12
2012,February,01/02/2012,Aylesbury,selfharm,14
2012,February,01/02/2012,Bedford,assault,9
2012,February,01/02/2012,Bedford,selfharm,18
2012,February,01/02/2012,Belmarsh,assault,4
2012,February,01/02/2012,Belmarsh,selfharm,10
2012,February,01/02/2012,Birmingham,assault,19
2012,February,01/02/2012,Birmingham,selfharm,37
2012,February,01/02/2012,Blundeston,assault,2
2012,February,01/02/2012,Blundeston,selfharm,1
2012,February,01/02/2012,Brinsford,assault,29
2012,February,01/02/2012,Brinsford,selfharm,11
2012,February,01/02/2012,Bristol,assault,8
2012,February,01/02/2012,Bristol,selfharm,8
2012,February,01/02/2012,Brixton,assault,10
2012,February,01/02/2012,Brixton,selfharm,13
2012,February,01/02/2012,Bronzefield,assault,12
2012,February,01/02/2012,Bronzefield,selfharm,53
2012,February,01/02/2012,Buckley Hall,assault,5
2012,February,01/02/2012,Buckley Hall,selfharm,1
2012,February,01/02/2012,Bullingdon,assault,4
2012,February,01/02/2012,Bullingdon,selfharm,2
2012,February,01/02/2012,Bullwood Hall,assault,1
2012,February,01/02/2012,Bullwood Hall,selfharm,3
2012,February,01/02/2012,Bure,assault,2
2012,February,01/02/2012,Bure,selfharm,2
2012,February,01/02/2012,Canterbury,assault,1
